qid,docx,docy,label
5,clueweb09-en0013-03-21083,clueweb09-en0006-97-08104,1
5,clueweb09-en0013-03-21083,clueweb09-en0065-77-27507,1
5,clueweb09-en0006-97-08104,clueweb09-en0065-77-27507,1
8,clueweb09-en0011-90-13550,clueweb09-en0010-02-22480,1
8,clueweb09-en0011-90-13550,clueweb09-en0005-57-16344,1
8,clueweb09-en0011-90-13550,clueweb09-en0006-33-06964,1
8,clueweb09-en0011-90-13550,clueweb09-en0008-73-33466,1
8,clueweb09-en0011-90-13550,clueweb09-en0004-39-06299,1
8,clueweb09-en0010-02-22480,clueweb09-en0005-57-16344,1
8,clueweb09-en0010-02-22480,clueweb09-en0006-33-06964,1
8,clueweb09-en0010-02-22480,clueweb09-en0008-73-33466,1
8,clueweb09-en0010-02-22480,clueweb09-en0004-39-06299,1
8,clueweb09-en0005-57-16344,clueweb09-en0006-33-06964,1
8,clueweb09-en0005-57-16344,clueweb09-en0008-73-33466,1
8,clueweb09-en0005-57-16344,clueweb09-en0004-39-06299,1
8,clueweb09-en0006-33-06964,clueweb09-en0008-73-33466,1
8,clueweb09-en0006-33-06964,clueweb09-en0004-39-06299,1
8,clueweb09-en0079-72-24862,clueweb09-en0031-32-20286,1
8,clueweb09-en0079-72-24862,clueweb09-en0073-32-24366,1
8,clueweb09-en0079-72-24862,clueweb09-en0079-72-24863,1
8,clueweb09-en0079-72-24862,clueweb09-en0008-83-05365,1
8,clueweb09-en0079-72-24862,clueweb09-en0105-37-37927,1
8,clueweb09-en0079-72-24862,clueweb09-en0010-06-33344,1
8,clueweb09-en0079-72-24862,clueweb09-en0007-97-36124,1
8,clueweb09-en0031-32-20286,clueweb09-en0073-32-24366,1
8,clueweb09-en0031-32-20286,clueweb09-en0079-72-24863,1
8,clueweb09-en0031-32-20286,clueweb09-en0008-83-05365,1
8,clueweb09-en0031-32-20286,clueweb09-en0105-37-37927,1
8,clueweb09-en0031-32-20286,clueweb09-en0010-06-33344,1
8,clueweb09-en0031-32-20286,clueweb09-en0007-97-36124,1
8,clueweb09-en0073-32-24366,clueweb09-en0079-72-24863,1
8,clueweb09-en0073-32-24366,clueweb09-en0008-83-05365,1
8,clueweb09-en0073-32-24366,clueweb09-en0105-37-37927,1
8,clueweb09-en0073-32-24366,clueweb09-en0010-06-33344,1
8,clueweb09-en0073-32-24366,clueweb09-en0007-97-36124,1
8,clueweb09-en0079-72-24863,clueweb09-en0008-83-05365,1
8,clueweb09-en0079-72-24863,clueweb09-en0105-37-37927,1
8,clueweb09-en0079-72-24863,clueweb09-en0010-06-33344,1
8,clueweb09-en0079-72-24863,clueweb09-en0007-97-36124,1
8,clueweb09-en0008-73-33466,clueweb09-en0004-39-06299,1
8,clueweb09-en0008-83-05365,clueweb09-en0105-37-37927,1
8,clueweb09-en0008-83-05365,clueweb09-en0010-06-33344,1
8,clueweb09-en0008-83-05365,clueweb09-en0007-97-36124,1
8,clueweb09-en0105-37-37927,clueweb09-en0010-06-33344,1
8,clueweb09-en0105-37-37927,clueweb09-en0007-97-36124,1
8,clueweb09-en0010-06-33344,clueweb09-en0007-97-36124,1
10,clueweb09-en0001-09-22625,clueweb09-en0005-08-29706,1
11,clueweb09-en0132-35-36047,clueweb09-en0024-28-01241,1
11,clueweb09-en0132-35-36047,clueweb09-en0065-28-43531,1
11,clueweb09-en0132-35-36047,clueweb09-en0094-05-13749,1
11,clueweb09-en0132-35-36047,clueweb09-en0037-99-13259,1
11,clueweb09-en0132-35-36047,clueweb09-en0007-26-13856,1
11,clueweb09-en0132-35-36047,clueweb09-en0038-03-15431,1
11,clueweb09-en0132-35-36047,clueweb09-en0025-31-36506,1
11,clueweb09-en0132-35-36047,clueweb09-en0010-88-20687,1
11,clueweb09-en0132-35-36047,clueweb09-en0035-99-36943,1
11,clueweb09-en0132-35-36047,clueweb09-en0120-51-23157,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-29-41860,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-29-41866,1
11,clueweb09-en0132-35-36047,clueweb09-en0036-66-38859,1
11,clueweb09-en0132-35-36047,clueweb09-en0056-18-04837,1
11,clueweb09-en0132-35-36047,clueweb09-en0007-26-13855,1
11,clueweb09-en0132-35-36047,clueweb09-en0094-92-07459,1
11,clueweb09-en0132-35-36047,clueweb09-en0024-28-01242,1
11,clueweb09-en0132-35-36047,clueweb09-en0080-84-34822,1
11,clueweb09-en0132-35-36047,clueweb09-en0056-18-04836,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-93-20579,1
11,clueweb09-en0132-35-36047,clueweb09-en0079-20-15776,1
11,clueweb09-en0132-35-36047,clueweb09-en0035-99-36944,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-29-41865,1
11,clueweb09-en0132-35-36047,clueweb09-en0133-26-48768,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-93-20573,1
11,clueweb09-en0132-35-36047,clueweb09-en0004-60-08311,1
11,clueweb09-en0132-35-36047,clueweb09-en0073-61-02279,1
11,clueweb09-en0132-35-36047,clueweb09-en0094-32-38637,1
11,clueweb09-en0132-35-36047,clueweb09-en0006-06-15886,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-63-43169,1
11,clueweb09-en0132-35-36047,clueweb09-en0023-07-43770,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-63-43170,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-29-41863,1
11,clueweb09-en0132-35-36047,clueweb09-en0007-65-04848,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-98-18156,1
11,clueweb09-en0132-35-36047,clueweb09-en0037-99-13260,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-29-41864,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-29-41861,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-29-41859,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-63-43168,1
11,clueweb09-en0132-35-36047,clueweb09-en0004-60-08305,1
11,clueweb09-en0132-35-36047,clueweb09-en0023-88-29749,1
11,clueweb09-en0132-35-36047,clueweb09-en0051-27-03887,1
11,clueweb09-en0132-35-36047,clueweb09-en0087-94-10149,1
11,clueweb09-en0132-35-36047,clueweb09-en0008-93-20575,1
11,clueweb09-en0024-28-01241,clueweb09-en0065-28-43531,1
11,clueweb09-en0024-28-01241,clueweb09-en0094-05-13749,1
11,clueweb09-en0024-28-01241,clueweb09-en0037-99-13259,1
11,clueweb09-en0024-28-01241,clueweb09-en0007-26-13856,1
11,clueweb09-en0024-28-01241,clueweb09-en0038-03-15431,1
11,clueweb09-en0024-28-01241,clueweb09-en0025-31-36506,1
11,clueweb09-en0024-28-01241,clueweb09-en0010-88-20687,1
11,clueweb09-en0024-28-01241,clueweb09-en0035-99-36943,1
11,clueweb09-en0024-28-01241,clueweb09-en0120-51-23157,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-29-41860,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-29-41866,1
11,clueweb09-en0024-28-01241,clueweb09-en0036-66-38859,1
11,clueweb09-en0024-28-01241,clueweb09-en0056-18-04837,1
11,clueweb09-en0024-28-01241,clueweb09-en0007-26-13855,1
11,clueweb09-en0024-28-01241,clueweb09-en0094-92-07459,1
11,clueweb09-en0024-28-01241,clueweb09-en0024-28-01242,1
11,clueweb09-en0024-28-01241,clueweb09-en0080-84-34822,1
11,clueweb09-en0024-28-01241,clueweb09-en0056-18-04836,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-93-20579,1
11,clueweb09-en0024-28-01241,clueweb09-en0079-20-15776,1
11,clueweb09-en0024-28-01241,clueweb09-en0035-99-36944,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-29-41865,1
11,clueweb09-en0024-28-01241,clueweb09-en0133-26-48768,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-93-20573,1
11,clueweb09-en0024-28-01241,clueweb09-en0004-60-08311,1
11,clueweb09-en0024-28-01241,clueweb09-en0073-61-02279,1
11,clueweb09-en0024-28-01241,clueweb09-en0094-32-38637,1
11,clueweb09-en0024-28-01241,clueweb09-en0006-06-15886,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-63-43169,1
11,clueweb09-en0024-28-01241,clueweb09-en0023-07-43770,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-63-43170,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-29-41863,1
11,clueweb09-en0024-28-01241,clueweb09-en0007-65-04848,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-98-18156,1
11,clueweb09-en0024-28-01241,clueweb09-en0037-99-13260,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-29-41864,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-29-41861,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-29-41859,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-63-43168,1
11,clueweb09-en0024-28-01241,clueweb09-en0004-60-08305,1
11,clueweb09-en0024-28-01241,clueweb09-en0023-88-29749,1
11,clueweb09-en0024-28-01241,clueweb09-en0051-27-03887,1
11,clueweb09-en0024-28-01241,clueweb09-en0087-94-10149,1
11,clueweb09-en0024-28-01241,clueweb09-en0008-93-20575,1
11,clueweb09-en0065-28-43531,clueweb09-en0094-05-13749,1
11,clueweb09-en0065-28-43531,clueweb09-en0037-99-13259,1
11,clueweb09-en0065-28-43531,clueweb09-en0007-26-13856,1
11,clueweb09-en0065-28-43531,clueweb09-en0038-03-15431,1
11,clueweb09-en0065-28-43531,clueweb09-en0025-31-36506,1
11,clueweb09-en0065-28-43531,clueweb09-en0010-88-20687,1
11,clueweb09-en0065-28-43531,clueweb09-en0035-99-36943,1
11,clueweb09-en0065-28-43531,clueweb09-en0120-51-23157,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-29-41860,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-29-41866,1
11,clueweb09-en0065-28-43531,clueweb09-en0036-66-38859,1
11,clueweb09-en0065-28-43531,clueweb09-en0056-18-04837,1
11,clueweb09-en0065-28-43531,clueweb09-en0007-26-13855,1
11,clueweb09-en0065-28-43531,clueweb09-en0094-92-07459,1
11,clueweb09-en0065-28-43531,clueweb09-en0024-28-01242,1
11,clueweb09-en0065-28-43531,clueweb09-en0080-84-34822,1
11,clueweb09-en0065-28-43531,clueweb09-en0056-18-04836,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-93-20579,1
11,clueweb09-en0065-28-43531,clueweb09-en0079-20-15776,1
11,clueweb09-en0065-28-43531,clueweb09-en0035-99-36944,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-29-41865,1
11,clueweb09-en0065-28-43531,clueweb09-en0133-26-48768,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-93-20573,1
11,clueweb09-en0065-28-43531,clueweb09-en0004-60-08311,1
11,clueweb09-en0065-28-43531,clueweb09-en0073-61-02279,1
11,clueweb09-en0065-28-43531,clueweb09-en0094-32-38637,1
11,clueweb09-en0065-28-43531,clueweb09-en0006-06-15886,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-63-43169,1
11,clueweb09-en0065-28-43531,clueweb09-en0023-07-43770,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-63-43170,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-29-41863,1
11,clueweb09-en0065-28-43531,clueweb09-en0007-65-04848,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-98-18156,1
11,clueweb09-en0065-28-43531,clueweb09-en0037-99-13260,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-29-41864,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-29-41861,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-29-41859,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-63-43168,1
11,clueweb09-en0065-28-43531,clueweb09-en0004-60-08305,1
11,clueweb09-en0065-28-43531,clueweb09-en0023-88-29749,1
11,clueweb09-en0065-28-43531,clueweb09-en0051-27-03887,1
11,clueweb09-en0065-28-43531,clueweb09-en0087-94-10149,1
11,clueweb09-en0065-28-43531,clueweb09-en0008-93-20575,1
11,clueweb09-en0094-05-13749,clueweb09-en0037-99-13259,1
11,clueweb09-en0094-05-13749,clueweb09-en0007-26-13856,1
11,clueweb09-en0094-05-13749,clueweb09-en0038-03-15431,1
11,clueweb09-en0094-05-13749,clueweb09-en0025-31-36506,1
11,clueweb09-en0094-05-13749,clueweb09-en0010-88-20687,1
11,clueweb09-en0094-05-13749,clueweb09-en0035-99-36943,1
11,clueweb09-en0094-05-13749,clueweb09-en0120-51-23157,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-29-41860,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-29-41866,1
11,clueweb09-en0094-05-13749,clueweb09-en0036-66-38859,1
11,clueweb09-en0094-05-13749,clueweb09-en0056-18-04837,1
11,clueweb09-en0094-05-13749,clueweb09-en0007-26-13855,1
11,clueweb09-en0094-05-13749,clueweb09-en0094-92-07459,1
11,clueweb09-en0094-05-13749,clueweb09-en0024-28-01242,1
11,clueweb09-en0094-05-13749,clueweb09-en0080-84-34822,1
11,clueweb09-en0094-05-13749,clueweb09-en0056-18-04836,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-93-20579,1
11,clueweb09-en0094-05-13749,clueweb09-en0079-20-15776,1
11,clueweb09-en0094-05-13749,clueweb09-en0035-99-36944,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-29-41865,1
11,clueweb09-en0094-05-13749,clueweb09-en0133-26-48768,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-93-20573,1
11,clueweb09-en0094-05-13749,clueweb09-en0004-60-08311,1
11,clueweb09-en0094-05-13749,clueweb09-en0073-61-02279,1
11,clueweb09-en0094-05-13749,clueweb09-en0094-32-38637,1
11,clueweb09-en0094-05-13749,clueweb09-en0006-06-15886,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-63-43169,1
11,clueweb09-en0094-05-13749,clueweb09-en0023-07-43770,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-63-43170,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-29-41863,1
11,clueweb09-en0094-05-13749,clueweb09-en0007-65-04848,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-98-18156,1
11,clueweb09-en0094-05-13749,clueweb09-en0037-99-13260,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-29-41864,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-29-41861,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-29-41859,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-63-43168,1
11,clueweb09-en0094-05-13749,clueweb09-en0004-60-08305,1
11,clueweb09-en0094-05-13749,clueweb09-en0023-88-29749,1
11,clueweb09-en0094-05-13749,clueweb09-en0051-27-03887,1
11,clueweb09-en0094-05-13749,clueweb09-en0087-94-10149,1
11,clueweb09-en0094-05-13749,clueweb09-en0008-93-20575,1
11,clueweb09-en0037-99-13259,clueweb09-en0007-26-13856,1
11,clueweb09-en0037-99-13259,clueweb09-en0038-03-15431,1
11,clueweb09-en0037-99-13259,clueweb09-en0025-31-36506,1
11,clueweb09-en0037-99-13259,clueweb09-en0010-88-20687,1
11,clueweb09-en0037-99-13259,clueweb09-en0035-99-36943,1
11,clueweb09-en0037-99-13259,clueweb09-en0120-51-23157,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-29-41860,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-29-41866,1
11,clueweb09-en0037-99-13259,clueweb09-en0036-66-38859,1
11,clueweb09-en0037-99-13259,clueweb09-en0056-18-04837,1
11,clueweb09-en0037-99-13259,clueweb09-en0007-26-13855,1
11,clueweb09-en0037-99-13259,clueweb09-en0094-92-07459,1
11,clueweb09-en0037-99-13259,clueweb09-en0024-28-01242,1
11,clueweb09-en0037-99-13259,clueweb09-en0080-84-34822,1
11,clueweb09-en0037-99-13259,clueweb09-en0056-18-04836,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-93-20579,1
11,clueweb09-en0037-99-13259,clueweb09-en0079-20-15776,1
11,clueweb09-en0037-99-13259,clueweb09-en0035-99-36944,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-29-41865,1
11,clueweb09-en0037-99-13259,clueweb09-en0133-26-48768,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-93-20573,1
11,clueweb09-en0037-99-13259,clueweb09-en0004-60-08311,1
11,clueweb09-en0037-99-13259,clueweb09-en0073-61-02279,1
11,clueweb09-en0037-99-13259,clueweb09-en0094-32-38637,1
11,clueweb09-en0037-99-13259,clueweb09-en0006-06-15886,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-63-43169,1
11,clueweb09-en0037-99-13259,clueweb09-en0023-07-43770,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-63-43170,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-29-41863,1
11,clueweb09-en0037-99-13259,clueweb09-en0007-65-04848,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-98-18156,1
11,clueweb09-en0037-99-13259,clueweb09-en0037-99-13260,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-29-41864,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-29-41861,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-29-41859,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-63-43168,1
11,clueweb09-en0037-99-13259,clueweb09-en0004-60-08305,1
11,clueweb09-en0037-99-13259,clueweb09-en0023-88-29749,1
11,clueweb09-en0037-99-13259,clueweb09-en0051-27-03887,1
11,clueweb09-en0037-99-13259,clueweb09-en0087-94-10149,1
11,clueweb09-en0037-99-13259,clueweb09-en0008-93-20575,1
11,clueweb09-en0007-26-13856,clueweb09-en0038-03-15431,1
11,clueweb09-en0007-26-13856,clueweb09-en0025-31-36506,1
11,clueweb09-en0007-26-13856,clueweb09-en0010-88-20687,1
11,clueweb09-en0007-26-13856,clueweb09-en0035-99-36943,1
11,clueweb09-en0007-26-13856,clueweb09-en0120-51-23157,1
11,clueweb09-en0007-26-13856,clueweb09-en0008-29-41860,1
11,clueweb09-en0007-26-13856,clueweb09-en0008-29-41866,1
11,clueweb09-en0007-26-13856,clueweb09-en0036-66-38859,1
11,clueweb09-en0007-26-13856,clueweb09-en0056-18-04837,1
11,clueweb09-en0007-26-13856,clueweb09-en0007-26-13855,1
11,clueweb09-en0007-26-13856,clueweb09-en0094-92-07459,1
11,clueweb09-en0007-26-13856,clueweb09-en0024-28-01242,1
11,clueweb09-en0007-26-13856,clueweb09-en0080-84-34822,1
11,clueweb09-en0007-26-13856,clueweb09-en0056-18-04836,1
11,clueweb09-en0007-26-13856,clueweb09-en0008-93-20579,1
11,clueweb09-en0007-26-13856,clueweb09-en0079-20-15776,1
11,clueweb09-en0007-26-13856,clueweb09-en0035-99-36944,1
11,clueweb09-en0007-26-13856,clueweb09-en0008-29-41865,1
11,clueweb09-en0007-26-13856,clueweb09-en0133-26-48768,1
11,clueweb09-en0007-26-13856,clueweb09-en0008-93-20573,1
11,clueweb09-en0007-26-13856,clueweb09-en0004-60-08311,1
11,clueweb09-en0007-26-13856,clueweb09-en0073-61-02279,1
